page_id,page_type,original_size,compressed_size,compression_ratio,label,two_stage_pred,stage_used,stage1_score,stage2_ratio,feat_distinct,feat_max_freq_ratio,feat_zero_ratio,feat_run_count,stage1_only_pred
sparse_0109.bin,sparse,4096,1296,0.31640625,compressible,compressible,stage1,3.1953125,-1.0,17,0.875,0.875,96,compressible
sparse_0110.bin,sparse,4096,1281,0.312744140625,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,103,compressible
sparse_0111.bin,sparse,4096,1311,0.320068359375,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,100,compressible
sparse_0112.bin,sparse,4096,1303,0.318115234375,compressible,compressible,stage1,3.109375,-1.0,20,0.84375,0.84375,91,compressible
sparse_0113.bin,sparse,4096,1290,0.31494140625,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,101,compressible
sparse_0114.bin,sparse,4096,1307,0.319091796875,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,101,compressible
sparse_0115.bin,sparse,4096,1267,0.309326171875,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,101,compressible
sparse_0116.bin,sparse,4096,1301,0.317626953125,compressible,compressible,stage1,3.2265625,-1.0,14,0.890625,0.890625,101,compressible
sparse_0117.bin,sparse,4096,1264,0.30859375,compressible,compressible,stage1,3.32421875,-1.0,9,0.9296875,0.9296875,109,compressible
sparse_0118.bin,sparse,4096,1311,0.320068359375,compressible,compressible,stage1,3.21484375,-1.0,16,0.8828125,0.8828125,98,compressible
sparse_0119.bin,sparse,4096,1301,0.317626953125,compressible,compressible,stage1,3.08203125,-1.0,20,0.8359375,0.8359375,90,compressible
sparse_0120.bin,sparse,4096,1318,0.32177734375,compressible,compressible,stage1,3.33203125,-1.0,10,0.9296875,0.9296875,109,compressible
sparse_0121.bin,sparse,4096,1300,0.3173828125,compressible,compressible,stage1,3.33203125,-1.0,10,0.9296875,0.9296875,109,compressible
sparse_0122.bin,sparse,4096,1309,0.319580078125,compressible,compressible,stage1,3.33203125,-1.0,10,0.9296875,0.9296875,109,compressible
sparse_0123.bin,sparse,4096,1302,0.31787109375,compressible,compressible,stage1,3.24609375,-1.0,13,0.8984375,0.8984375,101,compressible
sparse_0124.bin,sparse,4096,1305,0.318603515625,compressible,compressible,stage1,3.20703125,-1.0,15,0.8828125,0.8828125,100,compressible
sparse_0125.bin,sparse,4096,1277,0.311767578125,compressible,compressible,stage1,3.29296875,-1.0,12,0.9140625,0.9140625,108,compressible
sparse_0126.bin,sparse,4096,1315,0.321044921875,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,107,compressible
sparse_0127.bin,sparse,4096,1309,0.319580078125,compressible,compressible,stage1,3.20703125,-1.0,15,0.8828125,0.8828125,99,compressible
sparse_0128.bin,sparse,4096,1271,0.310302734375,compressible,compressible,stage1,3.3046875,-1.0,10,0.921875,0.921875,108,compressible
sparse_0129.bin,sparse,4096,1289,0.314697265625,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,99,compressible
sparse_0130.bin,sparse,4096,1275,0.311279296875,compressible,compressible,stage1,3.24609375,-1.0,13,0.8984375,0.8984375,102,compressible
sparse_0131.bin,sparse,4096,1303,0.318115234375,compressible,compressible,stage1,3.3515625,-1.0,9,0.9375,0.9375,111,compressible
sparse_0132.bin,sparse,4096,1281,0.312744140625,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,103,compressible
sparse_0133.bin,sparse,4096,1310,0.31982421875,compressible,compressible,stage1,3.24609375,-1.0,13,0.8984375,0.8984375,103,compressible
sparse_0134.bin,sparse,4096,1293,0.315673828125,compressible,compressible,stage1,3.21484375,-1.0,16,0.8828125,0.8828125,98,compressible
sparse_0135.bin,sparse,4096,1277,0.311767578125,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,104,compressible
sparse_0136.bin,sparse,4096,1292,0.3154296875,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,108,compressible
sparse_0137.bin,sparse,4096,1302,0.31787109375,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,104,compressible
sparse_0138.bin,sparse,4096,1285,0.313720703125,compressible,compressible,stage1,3.32421875,-1.0,9,0.9296875,0.9296875,109,compressible
sparse_0139.bin,sparse,4096,1276,0.3115234375,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,108,compressible
sparse_0140.bin,sparse,4096,1282,0.31298828125,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,107,compressible
sparse_0141.bin,sparse,4096,1279,0.312255859375,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,102,compressible
sparse_0142.bin,sparse,4096,1280,0.3125,compressible,compressible,stage1,3.1875,-1.0,9,0.890625,0.890625,99,compressible
sparse_0143.bin,sparse,4096,1282,0.31298828125,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,103,compressible
sparse_0144.bin,sparse,4096,1319,0.322021484375,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,108,compressible
sparse_0145.bin,sparse,4096,1292,0.3154296875,compressible,compressible,stage1,3.1953125,-1.0,17,0.875,0.875,100,compressible
sparse_0146.bin,sparse,4096,1280,0.3125,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,108,compressible
sparse_0147.bin,sparse,4096,1286,0.31396484375,compressible,compressible,stage1,3.15625,-1.0,19,0.859375,0.859375,94,compressible
sparse_0148.bin,sparse,4096,1289,0.314697265625,compressible,compressible,stage1,3.1875,-1.0,16,0.875,0.875,95,compressible
sparse_0149.bin,sparse,4096,1285,0.313720703125,compressible,compressible,stage1,3.33203125,-1.0,10,0.9296875,0.9296875,110,compressible
sparse_0150.bin,sparse,4096,1269,0.309814453125,compressible,compressible,stage1,3.3515625,-1.0,9,0.9375,0.9375,111,compressible
sparse_0151.bin,sparse,4096,1320,0.322265625,compressible,compressible,stage1,3.17578125,-1.0,18,0.8671875,0.8671875,97,compressible
sparse_0152.bin,sparse,4096,1270,0.31005859375,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,109,compressible
sparse_0153.bin,sparse,4096,1264,0.30859375,compressible,compressible,stage1,3.3515625,-1.0,9,0.9375,0.9375,112,compressible
sparse_0154.bin,sparse,4096,1297,0.316650390625,compressible,compressible,stage1,3.02734375,-1.0,13,0.8359375,0.8359375,89,compressible
sparse_0155.bin,sparse,4096,1303,0.318115234375,compressible,compressible,stage1,3.24609375,-1.0,13,0.8984375,0.8984375,102,compressible
sparse_0156.bin,sparse,4096,1297,0.316650390625,compressible,compressible,stage1,3.15625,-1.0,19,0.859375,0.859375,92,compressible
sparse_0157.bin,sparse,4096,1297,0.316650390625,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,102,compressible
sparse_0158.bin,sparse,4096,1288,0.314453125,compressible,compressible,stage1,3.3515625,-1.0,9,0.9375,0.9375,111,compressible
sparse_0159.bin,sparse,4096,1302,0.31787109375,compressible,compressible,stage1,3.29296875,-1.0,12,0.9140625,0.9140625,106,compressible
sparse_0160.bin,sparse,4096,1283,0.313232421875,compressible,compressible,stage1,3.28515625,-1.0,11,0.9140625,0.9140625,106,compressible
sparse_0161.bin,sparse,4096,1300,0.3173828125,compressible,compressible,stage1,3.17578125,-1.0,18,0.8671875,0.8671875,96,compressible
sparse_0162.bin,sparse,4096,1305,0.318603515625,compressible,compressible,stage1,3.29296875,-1.0,12,0.9140625,0.9140625,105,compressible
sparse_0163.bin,sparse,4096,1288,0.314453125,compressible,compressible,stage1,3.12890625,-1.0,19,0.8515625,0.8515625,94,compressible
sparse_0164.bin,sparse,4096,1300,0.3173828125,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,100,compressible
sparse_0165.bin,sparse,4096,1284,0.3134765625,compressible,compressible,stage1,3.21484375,-1.0,16,0.8828125,0.8828125,99,compressible
sparse_0166.bin,sparse,4096,1270,0.31005859375,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,107,compressible
sparse_0167.bin,sparse,4096,1297,0.316650390625,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,101,compressible
sparse_0168.bin,sparse,4096,1294,0.31591796875,compressible,compressible,stage1,3.265625,-1.0,12,0.90625,0.90625,106,compressible
sparse_0169.bin,sparse,4096,1279,0.312255859375,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,105,compressible
sparse_0170.bin,sparse,4096,1308,0.3193359375,compressible,compressible,stage1,3.1953125,-1.0,17,0.875,0.875,98,compressible
sparse_0171.bin,sparse,4096,1293,0.315673828125,compressible,compressible,stage1,3.2734375,-1.0,13,0.90625,0.90625,104,compressible
sparse_0172.bin,sparse,4096,1300,0.3173828125,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,104,compressible
sparse_0173.bin,sparse,4096,1290,0.31494140625,compressible,compressible,stage1,3.15625,-1.0,19,0.859375,0.859375,92,compressible
sparse_0174.bin,sparse,4096,1298,0.31689453125,compressible,compressible,stage1,3.1796875,-1.0,15,0.875,0.875,102,compressible
sparse_0175.bin,sparse,4096,1280,0.3125,compressible,compressible,stage1,3.13671875,-1.0,20,0.8515625,0.8515625,92,compressible
sparse_0176.bin,sparse,4096,1299,0.317138671875,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,107,compressible
sparse_0177.bin,sparse,4096,1307,0.319091796875,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,108,compressible
sparse_0178.bin,sparse,4096,1299,0.317138671875,compressible,compressible,stage1,3.265625,-1.0,12,0.90625,0.90625,103,compressible
sparse_0179.bin,sparse,4096,1272,0.310546875,compressible,compressible,stage1,3.16796875,-1.0,17,0.8671875,0.8671875,96,compressible
sparse_0180.bin,sparse,4096,1311,0.320068359375,compressible,compressible,stage1,3.16796875,-1.0,17,0.8671875,0.8671875,95,compressible
sparse_0181.bin,sparse,4096,1304,0.318359375,compressible,compressible,stage1,3.32421875,-1.0,9,0.9296875,0.9296875,110,compressible
sparse_0182.bin,sparse,4096,1295,0.316162109375,compressible,compressible,stage1,3.21484375,-1.0,16,0.8828125,0.8828125,98,compressible
sparse_0183.bin,sparse,4096,1314,0.32080078125,compressible,compressible,stage1,3.24609375,-1.0,13,0.8984375,0.8984375,102,compressible
sparse_0184.bin,sparse,4096,1282,0.31298828125,compressible,compressible,stage1,3.29296875,-1.0,12,0.9140625,0.9140625,106,compressible
sparse_0185.bin,sparse,4096,1308,0.3193359375,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,103,compressible
sparse_0186.bin,sparse,4096,1303,0.318115234375,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,108,compressible
sparse_0187.bin,sparse,4096,1300,0.3173828125,compressible,compressible,stage1,3.33203125,-1.0,10,0.9296875,0.9296875,111,compressible
sparse_0188.bin,sparse,4096,1298,0.31689453125,compressible,compressible,stage1,3.17578125,-1.0,18,0.8671875,0.8671875,95,compressible
sparse_0189.bin,sparse,4096,1318,0.32177734375,compressible,compressible,stage1,3.20703125,-1.0,15,0.8828125,0.8828125,98,compressible
sparse_0190.bin,sparse,4096,1275,0.311279296875,compressible,compressible,stage1,3.29296875,-1.0,12,0.9140625,0.9140625,107,compressible
sparse_0191.bin,sparse,4096,1324,0.3232421875,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,105,compressible
sparse_0192.bin,sparse,4096,1312,0.3203125,compressible,compressible,stage1,3.2734375,-1.0,13,0.90625,0.90625,106,compressible
sparse_0193.bin,sparse,4096,1303,0.318115234375,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,108,compressible
sparse_0194.bin,sparse,4096,1282,0.31298828125,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,102,compressible
sparse_0195.bin,sparse,4096,1316,0.3212890625,compressible,compressible,stage1,3.13671875,-1.0,20,0.8515625,0.8515625,90,compressible
sparse_0196.bin,sparse,4096,1291,0.315185546875,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,109,compressible
sparse_0197.bin,sparse,4096,1293,0.315673828125,compressible,compressible,stage1,3.265625,-1.0,12,0.90625,0.90625,105,compressible
sparse_0198.bin,sparse,4096,1288,0.314453125,compressible,compressible,stage1,3.265625,-1.0,12,0.90625,0.90625,104,compressible
sparse_0199.bin,sparse,4096,1310,0.31982421875,compressible,compressible,stage1,3.1875,-1.0,16,0.875,0.875,96,compressible
sparse_0200.bin,sparse,4096,1275,0.311279296875,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,103,compressible
sparse_0201.bin,sparse,4096,1253,0.305908203125,compressible,compressible,stage1,3.2265625,-1.0,14,0.890625,0.890625,101,compressible
sparse_0202.bin,sparse,4096,1305,0.318603515625,compressible,compressible,stage1,3.3515625,-1.0,9,0.9375,0.9375,111,compressible
sparse_0203.bin,sparse,4096,1318,0.32177734375,compressible,compressible,stage1,3.28515625,-1.0,11,0.9140625,0.9140625,105,compressible
sparse_0204.bin,sparse,4096,1275,0.311279296875,compressible,compressible,stage1,3.265625,-1.0,12,0.90625,0.90625,105,compressible
sparse_0205.bin,sparse,4096,1302,0.31787109375,compressible,compressible,stage1,3.3515625,-1.0,9,0.9375,0.9375,111,compressible
sparse_0206.bin,sparse,4096,1303,0.318115234375,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,99,compressible
sparse_0207.bin,sparse,4096,1296,0.31640625,compressible,compressible,stage1,3.3046875,-1.0,10,0.921875,0.921875,109,compressible
sparse_0208.bin,sparse,4096,1302,0.31787109375,compressible,compressible,stage1,3.1953125,-1.0,17,0.875,0.875,97,compressible
sparse_0209.bin,sparse,4096,1307,0.319091796875,compressible,compressible,stage1,3.13671875,-1.0,20,0.8515625,0.8515625,91,compressible
sparse_0210.bin,sparse,4096,1299,0.317138671875,compressible,compressible,stage1,3.13671875,-1.0,20,0.8515625,0.8515625,90,compressible
sparse_0211.bin,sparse,4096,1334,0.32568359375,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,108,compressible
sparse_0212.bin,sparse,4096,1306,0.31884765625,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,109,compressible
sparse_0213.bin,sparse,4096,1294,0.31591796875,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,102,compressible
sparse_0214.bin,sparse,4096,1309,0.319580078125,compressible,compressible,stage1,3.13671875,-1.0,20,0.8515625,0.8515625,93,compressible
sparse_0215.bin,sparse,4096,1285,0.313720703125,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,100,compressible
sparse_0216.bin,sparse,4096,1300,0.3173828125,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,103,compressible
sparse_0217.bin,sparse,4096,1307,0.319091796875,compressible,compressible,stage1,3.29296875,-1.0,12,0.9140625,0.9140625,105,compressible
sparse_0218.bin,sparse,4096,1298,0.31689453125,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,101,compressible
sparse_0219.bin,sparse,4096,1290,0.31494140625,compressible,compressible,stage1,3.265625,-1.0,12,0.90625,0.90625,103,compressible
sparse_0220.bin,sparse,4096,1319,0.322021484375,compressible,compressible,stage1,3.17578125,-1.0,18,0.8671875,0.8671875,95,compressible
sparse_0221.bin,sparse,4096,1313,0.320556640625,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,101,compressible
sparse_0222.bin,sparse,4096,1292,0.3154296875,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,104,compressible
sparse_0223.bin,sparse,4096,1280,0.3125,compressible,compressible,stage1,3.17578125,-1.0,18,0.8671875,0.8671875,96,compressible
sparse_0224.bin,sparse,4096,1334,0.32568359375,compressible,compressible,stage1,3.12890625,-1.0,19,0.8515625,0.8515625,92,compressible
sparse_0225.bin,sparse,4096,1299,0.317138671875,compressible,compressible,stage1,3.3515625,-1.0,9,0.9375,0.9375,111,compressible
sparse_0226.bin,sparse,4096,1295,0.316162109375,compressible,compressible,stage1,3.1484375,-1.0,18,0.859375,0.859375,94,compressible
sparse_0227.bin,sparse,4096,1317,0.321533203125,compressible,compressible,stage1,3.33203125,-1.0,10,0.9296875,0.9296875,109,compressible
sparse_0228.bin,sparse,4096,1310,0.31982421875,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,100,compressible
sparse_0229.bin,sparse,4096,1292,0.3154296875,compressible,compressible,stage1,3.21484375,-1.0,16,0.8828125,0.8828125,100,compressible
sparse_0230.bin,sparse,4096,1312,0.3203125,compressible,compressible,stage1,3.2734375,-1.0,13,0.90625,0.90625,104,compressible
sparse_0231.bin,sparse,4096,1274,0.31103515625,compressible,compressible,stage1,3.1875,-1.0,16,0.875,0.875,96,compressible
sparse_0232.bin,sparse,4096,1321,0.322509765625,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,101,compressible
sparse_0233.bin,sparse,4096,1305,0.318603515625,compressible,compressible,stage1,3.1875,-1.0,16,0.875,0.875,99,compressible
sparse_0234.bin,sparse,4096,1298,0.31689453125,compressible,compressible,stage1,3.33203125,-1.0,10,0.9296875,0.9296875,109,compressible
sparse_0235.bin,sparse,4096,1288,0.314453125,compressible,compressible,stage1,3.21484375,-1.0,16,0.8828125,0.8828125,98,compressible
sparse_0236.bin,sparse,4096,1310,0.31982421875,compressible,compressible,stage1,3.33203125,-1.0,10,0.9296875,0.9296875,109,compressible
sparse_0237.bin,sparse,4096,1291,0.315185546875,compressible,compressible,stage1,3.1953125,-1.0,17,0.875,0.875,96,compressible
sparse_0238.bin,sparse,4096,1295,0.316162109375,compressible,compressible,stage1,3.2265625,-1.0,14,0.890625,0.890625,100,compressible
sparse_0239.bin,sparse,4096,1304,0.318359375,compressible,compressible,stage1,3.265625,-1.0,12,0.90625,0.90625,105,compressible
sparse_0240.bin,sparse,4096,1290,0.31494140625,compressible,compressible,stage1,3.265625,-1.0,12,0.90625,0.90625,104,compressible
sparse_0241.bin,sparse,4096,1292,0.3154296875,compressible,compressible,stage1,3.16796875,-1.0,17,0.8671875,0.8671875,96,compressible
sparse_0242.bin,sparse,4096,1286,0.31396484375,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,103,compressible
sparse_0243.bin,sparse,4096,1281,0.312744140625,compressible,compressible,stage1,3.1953125,-1.0,17,0.875,0.875,99,compressible
sparse_0244.bin,sparse,4096,1286,0.31396484375,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,100,compressible
sparse_0245.bin,sparse,4096,1258,0.30712890625,compressible,compressible,stage1,3.41015625,-1.0,6,0.9609375,0.9609375,118,compressible
sparse_0246.bin,sparse,4096,1285,0.313720703125,compressible,compressible,stage1,3.140625,-1.0,17,0.859375,0.859375,94,compressible
sparse_0247.bin,sparse,4096,1319,0.322021484375,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,103,compressible
sparse_0248.bin,sparse,4096,1311,0.320068359375,compressible,compressible,stage1,3.16796875,-1.0,17,0.8671875,0.8671875,94,compressible
sparse_0249.bin,sparse,4096,1312,0.3203125,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,99,compressible
sparse_0250.bin,sparse,4096,1290,0.31494140625,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,101,compressible
sparse_0251.bin,sparse,4096,1286,0.31396484375,compressible,compressible,stage1,3.1171875,-1.0,21,0.84375,0.84375,90,compressible
sparse_0252.bin,sparse,4096,1289,0.314697265625,compressible,compressible,stage1,3.1953125,-1.0,17,0.875,0.875,97,compressible
sparse_0253.bin,sparse,4096,1281,0.312744140625,compressible,compressible,stage1,3.20703125,-1.0,15,0.8828125,0.8828125,100,compressible
sparse_0254.bin,sparse,4096,1298,0.31689453125,compressible,compressible,stage1,3.17578125,-1.0,18,0.8671875,0.8671875,93,compressible
sparse_0255.bin,sparse,4096,1283,0.313232421875,compressible,compressible,stage1,3.37109375,-1.0,8,0.9453125,0.9453125,113,compressible
sparse_0256.bin,sparse,4096,1241,0.302978515625,compressible,compressible,stage1,3.37109375,-1.0,8,0.9453125,0.9453125,113,compressible
sparse_0257.bin,sparse,4096,1303,0.318115234375,compressible,compressible,stage1,3.33203125,-1.0,10,0.9296875,0.9296875,110,compressible
sparse_0258.bin,sparse,4096,1308,0.3193359375,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,99,compressible
sparse_0259.bin,sparse,4096,1299,0.317138671875,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,99,compressible
sparse_0260.bin,sparse,4096,1298,0.31689453125,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,104,compressible
sparse_0261.bin,sparse,4096,1299,0.317138671875,compressible,compressible,stage1,3.265625,-1.0,12,0.90625,0.90625,104,compressible
sparse_0262.bin,sparse,4096,1266,0.30908203125,compressible,compressible,stage1,3.33203125,-1.0,10,0.9296875,0.9296875,110,compressible
sparse_0263.bin,sparse,4096,1274,0.31103515625,compressible,compressible,stage1,3.15625,-1.0,19,0.859375,0.859375,93,compressible
sparse_0264.bin,sparse,4096,1290,0.31494140625,compressible,compressible,stage1,3.24609375,-1.0,13,0.8984375,0.8984375,101,compressible
sparse_0265.bin,sparse,4096,1318,0.32177734375,compressible,compressible,stage1,3.2734375,-1.0,13,0.90625,0.90625,103,compressible
sparse_0266.bin,sparse,4096,1317,0.321533203125,compressible,compressible,stage1,3.08203125,-1.0,20,0.8359375,0.8359375,88,compressible
sparse_0267.bin,sparse,4096,1290,0.31494140625,compressible,compressible,stage1,3.37109375,-1.0,8,0.9453125,0.9453125,113,compressible
sparse_0268.bin,sparse,4096,1309,0.319580078125,compressible,compressible,stage1,3.2734375,-1.0,13,0.90625,0.90625,104,compressible
sparse_0269.bin,sparse,4096,1317,0.321533203125,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,101,compressible
sparse_0270.bin,sparse,4096,1271,0.310302734375,compressible,compressible,stage1,3.29296875,-1.0,12,0.9140625,0.9140625,106,compressible
sparse_0271.bin,sparse,4096,1332,0.3251953125,compressible,compressible,stage1,3.19921875,-1.0,14,0.8828125,0.8828125,100,compressible
sparse_0272.bin,sparse,4096,1313,0.320556640625,compressible,compressible,stage1,3.24609375,-1.0,13,0.8984375,0.8984375,103,compressible
sparse_0273.bin,sparse,4096,1318,0.32177734375,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,102,compressible
sparse_0274.bin,sparse,4096,1271,0.310302734375,compressible,compressible,stage1,3.1875,-1.0,16,0.875,0.875,97,compressible
sparse_0275.bin,sparse,4096,1296,0.31640625,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,107,compressible
sparse_0276.bin,sparse,4096,1305,0.318603515625,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,101,compressible
sparse_0277.bin,sparse,4096,1260,0.3076171875,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,108,compressible
sparse_0278.bin,sparse,4096,1292,0.3154296875,compressible,compressible,stage1,3.1484375,-1.0,18,0.859375,0.859375,93,compressible
sparse_0279.bin,sparse,4096,1314,0.32080078125,compressible,compressible,stage1,3.33203125,-1.0,10,0.9296875,0.9296875,110,compressible
sparse_0280.bin,sparse,4096,1320,0.322265625,compressible,compressible,stage1,3.21484375,-1.0,16,0.8828125,0.8828125,98,compressible
sparse_0281.bin,sparse,4096,1307,0.319091796875,compressible,compressible,stage1,3.33203125,-1.0,10,0.9296875,0.9296875,109,compressible
sparse_0282.bin,sparse,4096,1309,0.319580078125,compressible,compressible,stage1,3.29296875,-1.0,12,0.9140625,0.9140625,105,compressible
sparse_0283.bin,sparse,4096,1318,0.32177734375,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,99,compressible
sparse_0284.bin,sparse,4096,1340,0.3271484375,compressible,compressible,stage1,3.21484375,-1.0,16,0.8828125,0.8828125,98,compressible
sparse_0285.bin,sparse,4096,1270,0.31005859375,compressible,compressible,stage1,3.1953125,-1.0,17,0.875,0.875,99,compressible
sparse_0286.bin,sparse,4096,1292,0.3154296875,compressible,compressible,stage1,3.1953125,-1.0,17,0.875,0.875,97,compressible
sparse_0287.bin,sparse,4096,1274,0.31103515625,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,101,compressible
sparse_0288.bin,sparse,4096,1281,0.312744140625,compressible,compressible,stage1,3.1875,-1.0,16,0.875,0.875,97,compressible
sparse_0289.bin,sparse,4096,1294,0.31591796875,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,100,compressible
sparse_0290.bin,sparse,4096,1288,0.314453125,compressible,compressible,stage1,3.29296875,-1.0,12,0.9140625,0.9140625,106,compressible
sparse_0291.bin,sparse,4096,1310,0.31982421875,compressible,compressible,stage1,3.1953125,-1.0,17,0.875,0.875,97,compressible
sparse_0292.bin,sparse,4096,1301,0.317626953125,compressible,compressible,stage1,3.44921875,-1.0,4,0.9765625,0.9765625,121,compressible
sparse_0293.bin,sparse,4096,1292,0.3154296875,compressible,compressible,stage1,3.33203125,-1.0,10,0.9296875,0.9296875,110,compressible
sparse_0294.bin,sparse,4096,1323,0.322998046875,compressible,compressible,stage1,3.1875,-1.0,16,0.875,0.875,97,compressible
sparse_0295.bin,sparse,4096,1304,0.318359375,compressible,compressible,stage1,3.2734375,-1.0,13,0.90625,0.90625,103,compressible
sparse_0296.bin,sparse,4096,1296,0.31640625,compressible,compressible,stage1,3.3515625,-1.0,9,0.9375,0.9375,111,compressible
sparse_0297.bin,sparse,4096,1292,0.3154296875,compressible,compressible,stage1,3.234375,-1.0,15,0.890625,0.890625,103,compressible
sparse_0298.bin,sparse,4096,1313,0.320556640625,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,102,compressible
sparse_0299.bin,sparse,4096,1286,0.31396484375,compressible,compressible,stage1,3.3046875,-1.0,10,0.921875,0.921875,108,compressible
sparse_0300.bin,sparse,4096,1267,0.309326171875,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,109,compressible
sparse_0301.bin,sparse,4096,1291,0.315185546875,compressible,compressible,stage1,3.2734375,-1.0,13,0.90625,0.90625,106,compressible
sparse_0302.bin,sparse,4096,1286,0.31396484375,compressible,compressible,stage1,3.1953125,-1.0,17,0.875,0.875,96,compressible
sparse_0303.bin,sparse,4096,1300,0.3173828125,compressible,compressible,stage1,3.2734375,-1.0,13,0.90625,0.90625,104,compressible
sparse_0304.bin,sparse,4096,1315,0.321044921875,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,101,compressible
sparse_0305.bin,sparse,4096,1328,0.32421875,compressible,compressible,stage1,3.21875,-1.0,13,0.890625,0.890625,100,compressible
sparse_0306.bin,sparse,4096,1269,0.309814453125,compressible,compressible,stage1,3.25390625,-1.0,14,0.8984375,0.8984375,102,compressible
sparse_0307.bin,sparse,4096,1311,0.320068359375,compressible,compressible,stage1,3.29296875,-1.0,12,0.9140625,0.9140625,107,compressible
sparse_0308.bin,sparse,4096,1300,0.3173828125,compressible,compressible,stage1,3.16796875,-1.0,17,0.8671875,0.8671875,94,compressible
sparse_0309.bin,sparse,4096,1297,0.316650390625,compressible,compressible,stage1,3.3125,-1.0,11,0.921875,0.921875,110,compressible
sparse_0310.bin,sparse,4096,1297,0.316650390625,compressible,compressible,stage1,3.1953125,-1.0,17,0.875,0.875,97,compressible
sparse_0311.bin,sparse,4096,1302,0.31787109375,compressible,compressible,stage1,3.37109375,-1.0,8,0.9453125,0.9453125,114,compressible
