page_id,page_type,original_size,compressed_size,compression_ratio,label,stage1_pred,feat_distinct,feat_max_freq_ratio,feat_zero_ratio,feat_run_count
sparse_0586.bin,sparse,4096,1270,0.31005859375,compressible,compressible,11,0.9140625,0.9140625,106
sparse_0587.bin,sparse,4096,1307,0.319091796875,compressible,compressible,15,0.8828125,0.8828125,101
sparse_0588.bin,sparse,4096,1281,0.312744140625,compressible,compressible,13,0.90625,0.90625,103
sparse_0589.bin,sparse,4096,1273,0.310791015625,compressible,compressible,14,0.8984375,0.8984375,105
sparse_0590.bin,sparse,4096,1308,0.3193359375,compressible,compressible,13,0.90625,0.90625,103
sparse_0591.bin,sparse,4096,1309,0.319580078125,compressible,compressible,18,0.859375,0.859375,92
sparse_0592.bin,sparse,4096,1266,0.30908203125,compressible,compressible,17,0.875,0.875,97
sparse_0593.bin,sparse,4096,1294,0.31591796875,compressible,compressible,21,0.84375,0.84375,91
sparse_0594.bin,sparse,4096,1282,0.31298828125,compressible,compressible,11,0.921875,0.921875,109
sparse_0595.bin,sparse,4096,1340,0.3271484375,compressible,compressible,12,0.8984375,0.8984375,102
sparse_0596.bin,sparse,4096,1300,0.3173828125,compressible,compressible,10,0.9296875,0.9296875,110
sparse_0597.bin,sparse,4096,1287,0.314208984375,compressible,compressible,17,0.8671875,0.8671875,96
sparse_0598.bin,sparse,4096,1271,0.310302734375,compressible,compressible,14,0.8984375,0.8984375,104
sparse_0599.bin,sparse,4096,1329,0.324462890625,compressible,compressible,12,0.9140625,0.9140625,107
sparse_0600.bin,sparse,4096,1292,0.3154296875,compressible,compressible,16,0.8828125,0.8828125,101
sparse_0601.bin,sparse,4096,1305,0.318603515625,compressible,compressible,6,0.953125,0.953125,115
sparse_0602.bin,sparse,4096,1301,0.317626953125,compressible,compressible,14,0.890625,0.890625,99
sparse_0603.bin,sparse,4096,1295,0.316162109375,compressible,compressible,12,0.9140625,0.9140625,105
sparse_0604.bin,sparse,4096,1271,0.310302734375,compressible,compressible,14,0.8984375,0.8984375,103
sparse_0605.bin,sparse,4096,1278,0.31201171875,compressible,compressible,15,0.890625,0.890625,104
sparse_0606.bin,sparse,4096,1321,0.322509765625,compressible,compressible,15,0.890625,0.890625,102
sparse_0607.bin,sparse,4096,1301,0.317626953125,compressible,compressible,10,0.9296875,0.9296875,109
sparse_0608.bin,sparse,4096,1291,0.315185546875,compressible,compressible,13,0.90625,0.90625,105
sparse_0609.bin,sparse,4096,1305,0.318603515625,compressible,compressible,12,0.9140625,0.9140625,107
sparse_0610.bin,sparse,4096,1321,0.322509765625,compressible,compressible,13,0.90625,0.90625,103
sparse_0611.bin,sparse,4096,1246,0.30419921875,compressible,compressible,11,0.9140625,0.9140625,106
sparse_0612.bin,sparse,4096,1296,0.31640625,compressible,compressible,14,0.8984375,0.8984375,102
sparse_0613.bin,sparse,4096,1274,0.31103515625,compressible,compressible,9,0.9296875,0.9296875,110
sparse_0614.bin,sparse,4096,1282,0.31298828125,compressible,compressible,12,0.9140625,0.9140625,105
sparse_0615.bin,sparse,4096,1304,0.318359375,compressible,compressible,14,0.8984375,0.8984375,102
sparse_0616.bin,sparse,4096,1322,0.32275390625,compressible,compressible,19,0.859375,0.859375,95
sparse_0617.bin,sparse,4096,1287,0.314208984375,compressible,compressible,5,0.9375,0.9375,111
sparse_0618.bin,sparse,4096,1284,0.3134765625,compressible,compressible,12,0.8984375,0.8984375,102
sparse_0619.bin,sparse,4096,1298,0.31689453125,compressible,compressible,17,0.875,0.875,97
sparse_0620.bin,sparse,4096,1279,0.312255859375,compressible,compressible,16,0.875,0.875,99
sparse_0621.bin,sparse,4096,1304,0.318359375,compressible,compressible,14,0.8984375,0.8984375,104
sparse_0622.bin,sparse,4096,1267,0.309326171875,compressible,compressible,12,0.9140625,0.9140625,107
sparse_0623.bin,sparse,4096,1310,0.31982421875,compressible,compressible,13,0.90625,0.90625,104
sparse_0624.bin,sparse,4096,1287,0.314208984375,compressible,compressible,17,0.875,0.875,98
sparse_0625.bin,sparse,4096,1312,0.3203125,compressible,compressible,15,0.8828125,0.8828125,99
sparse_0626.bin,sparse,4096,1305,0.318603515625,compressible,compressible,16,0.8828125,0.8828125,99
sparse_0627.bin,sparse,4096,1286,0.31396484375,compressible,compressible,13,0.90625,0.90625,104
sparse_0628.bin,sparse,4096,1275,0.311279296875,compressible,compressible,12,0.90625,0.90625,103
sparse_0629.bin,sparse,4096,1280,0.3125,compressible,compressible,15,0.890625,0.890625,100
sparse_0630.bin,sparse,4096,1269,0.309814453125,compressible,compressible,11,0.90625,0.90625,104
sparse_0631.bin,sparse,4096,1280,0.3125,compressible,compressible,18,0.8671875,0.8671875,94
sparse_0632.bin,sparse,4096,1312,0.3203125,compressible,compressible,13,0.90625,0.90625,104
sparse_0633.bin,sparse,4096,1278,0.31201171875,compressible,compressible,7,0.9453125,0.9453125,113
sparse_0634.bin,sparse,4096,1325,0.323486328125,compressible,compressible,14,0.8984375,0.8984375,103
sparse_0635.bin,sparse,4096,1300,0.3173828125,compressible,compressible,7,0.953125,0.953125,115
sparse_0636.bin,sparse,4096,1239,0.302490234375,compressible,compressible,17,0.875,0.875,98
sparse_0637.bin,sparse,4096,1329,0.324462890625,compressible,compressible,12,0.90625,0.90625,103
sparse_0638.bin,sparse,4096,1299,0.317138671875,compressible,compressible,15,0.890625,0.890625,101
sparse_0639.bin,sparse,4096,1322,0.32275390625,compressible,compressible,17,0.8671875,0.8671875,96
sparse_0640.bin,sparse,4096,1286,0.31396484375,compressible,compressible,12,0.9140625,0.9140625,106
sparse_0641.bin,sparse,4096,1295,0.316162109375,compressible,compressible,12,0.9140625,0.9140625,105
sparse_0642.bin,sparse,4096,1302,0.31787109375,compressible,compressible,17,0.875,0.875,95
sparse_0643.bin,sparse,4096,1284,0.3134765625,compressible,compressible,10,0.9296875,0.9296875,109
sparse_0644.bin,sparse,4096,1307,0.319091796875,compressible,compressible,10,0.9296875,0.9296875,109
sparse_0645.bin,sparse,4096,1312,0.3203125,compressible,compressible,8,0.9453125,0.9453125,113
sparse_0646.bin,sparse,4096,1315,0.321044921875,compressible,compressible,15,0.890625,0.890625,103
sparse_0647.bin,sparse,4096,1293,0.315673828125,compressible,compressible,14,0.8984375,0.8984375,102
sparse_0648.bin,sparse,4096,1310,0.31982421875,compressible,compressible,12,0.9140625,0.9140625,106
sparse_0649.bin,sparse,4096,1293,0.315673828125,compressible,compressible,10,0.9296875,0.9296875,109
sparse_0650.bin,sparse,4096,1286,0.31396484375,compressible,compressible,14,0.8984375,0.8984375,101
sparse_0651.bin,sparse,4096,1287,0.314208984375,compressible,compressible,11,0.921875,0.921875,109
sparse_0652.bin,sparse,4096,1321,0.322509765625,compressible,compressible,12,0.9140625,0.9140625,106
sparse_0653.bin,sparse,4096,1315,0.321044921875,compressible,compressible,10,0.9296875,0.9296875,109
sparse_0654.bin,sparse,4096,1313,0.320556640625,compressible,compressible,14,0.8984375,0.8984375,101
sparse_0655.bin,sparse,4096,1332,0.3251953125,compressible,compressible,19,0.859375,0.859375,95
sparse_0656.bin,sparse,4096,1315,0.321044921875,compressible,compressible,11,0.921875,0.921875,108
sparse_0657.bin,sparse,4096,1293,0.315673828125,compressible,compressible,13,0.90625,0.90625,106
sparse_0658.bin,sparse,4096,1303,0.318115234375,compressible,compressible,12,0.9140625,0.9140625,106
sparse_0659.bin,sparse,4096,1293,0.315673828125,compressible,compressible,10,0.9296875,0.9296875,109
sparse_0660.bin,sparse,4096,1290,0.31494140625,compressible,compressible,11,0.921875,0.921875,108
sparse_0661.bin,sparse,4096,1329,0.324462890625,compressible,compressible,20,0.8359375,0.8359375,89
sparse_0662.bin,sparse,4096,1293,0.315673828125,compressible,compressible,15,0.890625,0.890625,100
sparse_0663.bin,sparse,4096,1344,0.328125,compressible,compressible,15,0.890625,0.890625,100
sparse_0664.bin,sparse,4096,1304,0.318359375,compressible,compressible,10,0.9296875,0.9296875,110
sparse_0665.bin,sparse,4096,1291,0.315185546875,compressible,compressible,8,0.9453125,0.9453125,113
sparse_0666.bin,sparse,4096,1272,0.310546875,compressible,compressible,13,0.90625,0.90625,104
sparse_0667.bin,sparse,4096,1284,0.3134765625,compressible,compressible,11,0.9140625,0.9140625,105
sparse_0668.bin,sparse,4096,1270,0.31005859375,compressible,compressible,11,0.9140625,0.9140625,106
sparse_0669.bin,sparse,4096,1303,0.318115234375,compressible,compressible,14,0.8984375,0.8984375,102
sparse_0670.bin,sparse,4096,1266,0.30908203125,compressible,compressible,13,0.90625,0.90625,107
sparse_0671.bin,sparse,4096,1309,0.319580078125,compressible,compressible,11,0.921875,0.921875,108
sparse_0672.bin,sparse,4096,1297,0.316650390625,compressible,compressible,17,0.8671875,0.8671875,97
sparse_0673.bin,sparse,4096,1287,0.314208984375,compressible,compressible,9,0.9296875,0.9296875,110
sparse_0674.bin,sparse,4096,1327,0.323974609375,compressible,compressible,9,0.9296875,0.9296875,110
sparse_0675.bin,sparse,4096,1300,0.3173828125,compressible,compressible,6,0.9609375,0.9609375,117
sparse_0676.bin,sparse,4096,1311,0.320068359375,compressible,compressible,12,0.9140625,0.9140625,106
sparse_0677.bin,sparse,4096,1282,0.31298828125,compressible,compressible,13,0.8984375,0.8984375,104
sparse_0678.bin,sparse,4096,1275,0.311279296875,compressible,compressible,14,0.8984375,0.8984375,103
sparse_0679.bin,sparse,4096,1314,0.32080078125,compressible,compressible,14,0.8828125,0.8828125,98
sparse_0680.bin,sparse,4096,1295,0.316162109375,compressible,compressible,17,0.875,0.875,97
sparse_0681.bin,sparse,4096,1313,0.320556640625,compressible,compressible,14,0.8984375,0.8984375,104
sparse_0682.bin,sparse,4096,1312,0.3203125,compressible,compressible,14,0.8984375,0.8984375,101
sparse_0683.bin,sparse,4096,1323,0.322998046875,compressible,compressible,17,0.875,0.875,99
sparse_0684.bin,sparse,4096,1301,0.317626953125,compressible,compressible,12,0.9140625,0.9140625,107
sparse_0685.bin,sparse,4096,1308,0.3193359375,compressible,compressible,14,0.890625,0.890625,99
sparse_0686.bin,sparse,4096,1269,0.309814453125,compressible,compressible,9,0.9375,0.9375,111
sparse_0687.bin,sparse,4096,1298,0.31689453125,compressible,compressible,18,0.859375,0.859375,92
sparse_0688.bin,sparse,4096,1282,0.31298828125,compressible,compressible,12,0.90625,0.90625,103
sparse_0689.bin,sparse,4096,1278,0.31201171875,compressible,compressible,18,0.8671875,0.8671875,95
sparse_0690.bin,sparse,4096,1296,0.31640625,compressible,compressible,10,0.9296875,0.9296875,109
sparse_0691.bin,sparse,4096,1285,0.313720703125,compressible,compressible,13,0.90625,0.90625,105
sparse_0692.bin,sparse,4096,1279,0.312255859375,compressible,compressible,14,0.890625,0.890625,102
sparse_0693.bin,sparse,4096,1300,0.3173828125,compressible,compressible,10,0.9296875,0.9296875,109
sparse_0694.bin,sparse,4096,1263,0.308349609375,compressible,compressible,17,0.875,0.875,96
sparse_0695.bin,sparse,4096,1303,0.318115234375,compressible,compressible,17,0.875,0.875,95
sparse_0696.bin,sparse,4096,1316,0.3212890625,compressible,compressible,14,0.8984375,0.8984375,103
sparse_0697.bin,sparse,4096,1325,0.323486328125,compressible,compressible,16,0.8828125,0.8828125,99
sparse_0698.bin,sparse,4096,1296,0.31640625,compressible,compressible,15,0.890625,0.890625,100
sparse_0699.bin,sparse,4096,1297,0.316650390625,compressible,compressible,10,0.9296875,0.9296875,110
sparse_0700.bin,sparse,4096,1294,0.31591796875,compressible,compressible,14,0.8984375,0.8984375,102
sparse_0701.bin,sparse,4096,1281,0.312744140625,compressible,compressible,13,0.90625,0.90625,106
sparse_0702.bin,sparse,4096,1308,0.3193359375,compressible,compressible,6,0.9609375,0.9609375,118
sparse_0703.bin,sparse,4096,1297,0.316650390625,compressible,compressible,15,0.8828125,0.8828125,99
sparse_0704.bin,sparse,4096,1288,0.314453125,compressible,compressible,19,0.8515625,0.8515625,91
sparse_0705.bin,sparse,4096,1277,0.311767578125,compressible,compressible,10,0.9296875,0.9296875,110
sparse_0706.bin,sparse,4096,1312,0.3203125,compressible,compressible,13,0.90625,0.90625,104
sparse_0707.bin,sparse,4096,1320,0.322265625,compressible,compressible,15,0.890625,0.890625,100
sparse_0708.bin,sparse,4096,1332,0.3251953125,compressible,compressible,20,0.8515625,0.8515625,90
sparse_0709.bin,sparse,4096,1284,0.3134765625,compressible,compressible,20,0.84375,0.84375,90
sparse_0710.bin,sparse,4096,1304,0.318359375,compressible,compressible,13,0.90625,0.90625,103
sparse_0711.bin,sparse,4096,1297,0.316650390625,compressible,compressible,13,0.90625,0.90625,104
sparse_0712.bin,sparse,4096,1301,0.317626953125,compressible,compressible,9,0.9375,0.9375,111
sparse_0713.bin,sparse,4096,1292,0.3154296875,compressible,compressible,15,0.890625,0.890625,101
sparse_0714.bin,sparse,4096,1280,0.3125,compressible,compressible,11,0.84375,0.84375,91
sparse_0715.bin,sparse,4096,1289,0.314697265625,compressible,compressible,14,0.8984375,0.8984375,104
sparse_0716.bin,sparse,4096,1312,0.3203125,compressible,compressible,14,0.8984375,0.8984375,101
sparse_0717.bin,sparse,4096,1290,0.31494140625,compressible,compressible,9,0.9375,0.9375,111
sparse_0718.bin,sparse,4096,1296,0.31640625,compressible,compressible,11,0.921875,0.921875,108
sparse_0719.bin,sparse,4096,1280,0.3125,compressible,compressible,9,0.9375,0.9375,111
sparse_0720.bin,sparse,4096,1299,0.317138671875,compressible,compressible,17,0.859375,0.859375,94
sparse_0721.bin,sparse,4096,1282,0.31298828125,compressible,compressible,13,0.84375,0.84375,92
sparse_0722.bin,sparse,4096,1300,0.3173828125,compressible,compressible,15,0.875,0.875,100
sparse_0723.bin,sparse,4096,1337,0.326416015625,compressible,compressible,17,0.875,0.875,96
sparse_0724.bin,sparse,4096,1281,0.312744140625,compressible,compressible,14,0.8984375,0.8984375,102
sparse_0725.bin,sparse,4096,1287,0.314208984375,compressible,compressible,16,0.8828125,0.8828125,100
sparse_0726.bin,sparse,4096,1284,0.3134765625,compressible,compressible,9,0.9375,0.9375,111
sparse_0727.bin,sparse,4096,1300,0.3173828125,compressible,compressible,14,0.8984375,0.8984375,103
sparse_0728.bin,sparse,4096,1280,0.3125,compressible,compressible,11,0.921875,0.921875,108
sparse_0729.bin,sparse,4096,1308,0.3193359375,compressible,compressible,14,0.8984375,0.8984375,103
sparse_0730.bin,sparse,4096,1292,0.3154296875,compressible,compressible,17,0.875,0.875,98
sparse_0731.bin,sparse,4096,1284,0.3134765625,compressible,compressible,15,0.8828125,0.8828125,98
sparse_0732.bin,sparse,4096,1290,0.31494140625,compressible,compressible,16,0.8828125,0.8828125,101
sparse_0733.bin,sparse,4096,1282,0.31298828125,compressible,compressible,14,0.8984375,0.8984375,102
sparse_0734.bin,sparse,4096,1293,0.315673828125,compressible,compressible,12,0.9140625,0.9140625,105
sparse_0735.bin,sparse,4096,1308,0.3193359375,compressible,compressible,12,0.9140625,0.9140625,106
sparse_0736.bin,sparse,4096,1309,0.319580078125,compressible,compressible,17,0.875,0.875,96
sparse_0737.bin,sparse,4096,1295,0.316162109375,compressible,compressible,12,0.9140625,0.9140625,107
sparse_0738.bin,sparse,4096,1274,0.31103515625,compressible,compressible,16,0.8828125,0.8828125,103
sparse_0739.bin,sparse,4096,1306,0.31884765625,compressible,compressible,10,0.921875,0.921875,109
sparse_0740.bin,sparse,4096,1318,0.32177734375,compressible,compressible,11,0.921875,0.921875,107
sparse_0741.bin,sparse,4096,1280,0.3125,compressible,compressible,14,0.8984375,0.8984375,101
sparse_0742.bin,sparse,4096,1290,0.31494140625,compressible,compressible,14,0.8984375,0.8984375,103
sparse_0743.bin,sparse,4096,1291,0.315185546875,compressible,compressible,16,0.875,0.875,96
sparse_0744.bin,sparse,4096,1306,0.31884765625,compressible,compressible,11,0.921875,0.921875,107
sparse_0745.bin,sparse,4096,1303,0.318115234375,compressible,compressible,14,0.8984375,0.8984375,101
sparse_0746.bin,sparse,4096,1290,0.31494140625,compressible,compressible,13,0.90625,0.90625,106
sparse_0747.bin,sparse,4096,1278,0.31201171875,compressible,compressible,17,0.875,0.875,95
sparse_0748.bin,sparse,4096,1302,0.31787109375,compressible,compressible,22,0.8359375,0.8359375,88
sparse_0749.bin,sparse,4096,1287,0.314208984375,compressible,compressible,14,0.8984375,0.8984375,104
sparse_0750.bin,sparse,4096,1300,0.3173828125,compressible,compressible,8,0.9453125,0.9453125,113
sparse_0751.bin,sparse,4096,1284,0.3134765625,compressible,compressible,8,0.9453125,0.9453125,114
sparse_0752.bin,sparse,4096,1302,0.31787109375,compressible,compressible,10,0.9296875,0.9296875,109
sparse_0753.bin,sparse,4096,1294,0.31591796875,compressible,compressible,13,0.8984375,0.8984375,102
sparse_0754.bin,sparse,4096,1311,0.320068359375,compressible,compressible,8,0.9375,0.9375,111
sparse_0755.bin,sparse,4096,1313,0.320556640625,compressible,compressible,13,0.90625,0.90625,104
sparse_0756.bin,sparse,4096,1278,0.31201171875,compressible,compressible,10,0.921875,0.921875,108
sparse_0757.bin,sparse,4096,1304,0.318359375,compressible,compressible,11,0.921875,0.921875,107
sparse_0758.bin,sparse,4096,1291,0.315185546875,compressible,compressible,14,0.8984375,0.8984375,101
sparse_0759.bin,sparse,4096,1284,0.3134765625,compressible,compressible,11,0.921875,0.921875,108
sparse_0760.bin,sparse,4096,1269,0.309814453125,compressible,compressible,9,0.9375,0.9375,112
sparse_0761.bin,sparse,4096,1282,0.31298828125,compressible,compressible,9,0.921875,0.921875,109
sparse_0762.bin,sparse,4096,1320,0.322265625,compressible,compressible,10,0.9296875,0.9296875,109
sparse_0763.bin,sparse,4096,1318,0.32177734375,compressible,compressible,18,0.859375,0.859375,93
sparse_0764.bin,sparse,4096,1272,0.310546875,compressible,compressible,15,0.890625,0.890625,100
sparse_0765.bin,sparse,4096,1332,0.3251953125,compressible,compressible,11,0.921875,0.921875,108
sparse_0766.bin,sparse,4096,1277,0.311767578125,compressible,compressible,9,0.9375,0.9375,111
sparse_0767.bin,sparse,4096,1277,0.311767578125,compressible,compressible,16,0.875,0.875,98
sparse_0768.bin,sparse,4096,1274,0.31103515625,compressible,compressible,16,0.875,0.875,97
sparse_0769.bin,sparse,4096,1309,0.319580078125,compressible,compressible,15,0.890625,0.890625,100
sparse_0770.bin,sparse,4096,1303,0.318115234375,compressible,compressible,19,0.8515625,0.8515625,91
sparse_0771.bin,sparse,4096,1302,0.31787109375,compressible,compressible,18,0.8671875,0.8671875,98
sparse_0772.bin,sparse,4096,1276,0.3115234375,compressible,compressible,14,0.8828125,0.8828125,99
sparse_0773.bin,sparse,4096,1325,0.323486328125,compressible,compressible,14,0.8984375,0.8984375,103
sparse_0774.bin,sparse,4096,1303,0.318115234375,compressible,compressible,12,0.9140625,0.9140625,106
sparse_0775.bin,sparse,4096,1272,0.310546875,compressible,compressible,11,0.921875,0.921875,107
sparse_0776.bin,sparse,4096,1282,0.31298828125,compressible,compressible,12,0.9140625,0.9140625,105
sparse_0777.bin,sparse,4096,1316,0.3212890625,compressible,compressible,10,0.921875,0.921875,108
sparse_0778.bin,sparse,4096,1272,0.310546875,compressible,compressible,17,0.8671875,0.8671875,94
sparse_0779.bin,sparse,4096,1309,0.319580078125,compressible,compressible,15,0.890625,0.890625,101
sparse_0780.bin,sparse,4096,1320,0.322265625,compressible,compressible,16,0.875,0.875,97
sparse_0781.bin,sparse,4096,1309,0.319580078125,compressible,compressible,17,0.875,0.875,98
sparse_0782.bin,sparse,4096,1281,0.312744140625,compressible,compressible,13,0.90625,0.90625,103
sparse_0783.bin,sparse,4096,1314,0.32080078125,compressible,compressible,14,0.8984375,0.8984375,102
sparse_0784.bin,sparse,4096,1302,0.31787109375,compressible,compressible,6,0.953125,0.953125,116
sparse_0785.bin,sparse,4096,1310,0.31982421875,compressible,compressible,9,0.9375,0.9375,111
sparse_0786.bin,sparse,4096,1290,0.31494140625,compressible,compressible,10,0.921875,0.921875,107
sparse_0787.bin,sparse,4096,1338,0.32666015625,compressible,compressible,12,0.9140625,0.9140625,106
sparse_0788.bin,sparse,4096,1285,0.313720703125,compressible,compressible,13,0.90625,0.90625,103
sparse_0789.bin,sparse,4096,1283,0.313232421875,compressible,compressible,19,0.859375,0.859375,94
sparse_0790.bin,sparse,4096,1318,0.32177734375,compressible,compressible,15,0.890625,0.890625,100
sparse_0791.bin,sparse,4096,1320,0.322265625,compressible,compressible,13,0.8984375,0.8984375,102
sparse_0792.bin,sparse,4096,1284,0.3134765625,compressible,compressible,9,0.9375,0.9375,111
sparse_0793.bin,sparse,4096,1305,0.318603515625,compressible,compressible,16,0.875,0.875,96
sparse_0794.bin,sparse,4096,1272,0.310546875,compressible,compressible,13,0.90625,0.90625,104
sparse_0795.bin,sparse,4096,1290,0.31494140625,compressible,compressible,19,0.8515625,0.8515625,94
sparse_0796.bin,sparse,4096,1300,0.3173828125,compressible,compressible,18,0.8671875,0.8671875,96
sparse_0797.bin,sparse,4096,1318,0.32177734375,compressible,compressible,10,0.9296875,0.9296875,110
sparse_0798.bin,sparse,4096,1299,0.317138671875,compressible,compressible,14,0.8984375,0.8984375,103
sparse_0799.bin,sparse,4096,1288,0.314453125,compressible,compressible,12,0.890625,0.890625,99
sparse_0800.bin,sparse,4096,1293,0.315673828125,compressible,compressible,9,0.9296875,0.9296875,113
sparse_0801.bin,sparse,4096,1270,0.31005859375,compressible,compressible,10,0.921875,0.921875,107
sparse_0802.bin,sparse,4096,1311,0.320068359375,compressible,compressible,11,0.9140625,0.9140625,105
sparse_0803.bin,sparse,4096,1295,0.316162109375,compressible,compressible,20,0.8515625,0.8515625,93
sparse_0804.bin,sparse,4096,1305,0.318603515625,compressible,compressible,21,0.84375,0.84375,90
sparse_0805.bin,sparse,4096,1305,0.318603515625,compressible,compressible,10,0.9296875,0.9296875,110
sparse_0806.bin,sparse,4096,1315,0.321044921875,compressible,compressible,12,0.9140625,0.9140625,105
sparse_0807.bin,sparse,4096,1305,0.318603515625,compressible,compressible,11,0.9140625,0.9140625,106
sparse_0808.bin,sparse,4096,1295,0.316162109375,compressible,compressible,17,0.8671875,0.8671875,94
sparse_0809.bin,sparse,4096,1297,0.316650390625,compressible,compressible,9,0.9375,0.9375,111
sparse_0810.bin,sparse,4096,1289,0.314697265625,compressible,compressible,11,0.921875,0.921875,108
sparse_0811.bin,sparse,4096,1317,0.321533203125,compressible,compressible,9,0.9140625,0.9140625,106
sparse_0812.bin,sparse,4096,1259,0.307373046875,compressible,compressible,8,0.9453125,0.9453125,114
sparse_0813.bin,sparse,4096,1318,0.32177734375,compressible,compressible,16,0.875,0.875,97
sparse_0814.bin,sparse,4096,1305,0.318603515625,compressible,compressible,10,0.9296875,0.9296875,110
sparse_0815.bin,sparse,4096,1299,0.317138671875,compressible,compressible,20,0.84375,0.84375,91
sparse_0816.bin,sparse,4096,1282,0.31298828125,compressible,compressible,15,0.8828125,0.8828125,97
sparse_0817.bin,sparse,4096,1325,0.323486328125,compressible,compressible,15,0.8828125,0.8828125,99
sparse_0818.bin,sparse,4096,1299,0.317138671875,compressible,compressible,11,0.921875,0.921875,109
sparse_0819.bin,sparse,4096,1298,0.31689453125,compressible,compressible,14,0.890625,0.890625,101
sparse_0820.bin,sparse,4096,1294,0.31591796875,compressible,compressible,13,0.90625,0.90625,105
sparse_0821.bin,sparse,4096,1308,0.3193359375,compressible,compressible,11,0.921875,0.921875,108
sparse_0822.bin,sparse,4096,1289,0.314697265625,compressible,compressible,16,0.8828125,0.8828125,99
sparse_0823.bin,sparse,4096,1294,0.31591796875,compressible,compressible,14,0.8984375,0.8984375,101
sparse_0824.bin,sparse,4096,1293,0.315673828125,compressible,compressible,16,0.8828125,0.8828125,97
sparse_0825.bin,sparse,4096,1274,0.31103515625,compressible,compressible,7,0.953125,0.953125,116
sparse_0826.bin,sparse,4096,1295,0.316162109375,compressible,compressible,11,0.921875,0.921875,108
sparse_0827.bin,sparse,4096,1291,0.315185546875,compressible,compressible,9,0.9375,0.9375,113
sparse_0828.bin,sparse,4096,1288,0.314453125,compressible,compressible,11,0.921875,0.921875,107
sparse_0829.bin,sparse,4096,1306,0.31884765625,compressible,compressible,15,0.890625,0.890625,101
sparse_0830.bin,sparse,4096,1321,0.322509765625,compressible,compressible,10,0.9296875,0.9296875,109
sparse_0831.bin,sparse,4096,1315,0.321044921875,compressible,compressible,15,0.890625,0.890625,101
sparse_0832.bin,sparse,4096,1313,0.320556640625,compressible,compressible,9,0.9375,0.9375,111
sparse_0833.bin,sparse,4096,1304,0.318359375,compressible,compressible,15,0.890625,0.890625,100
sparse_0834.bin,sparse,4096,1295,0.316162109375,compressible,compressible,10,0.9140625,0.9140625,107
sparse_0835.bin,sparse,4096,1293,0.315673828125,compressible,compressible,14,0.8984375,0.8984375,103
sparse_0836.bin,sparse,4096,1298,0.31689453125,compressible,compressible,11,0.921875,0.921875,107
sparse_0837.bin,sparse,4096,1325,0.323486328125,compressible,compressible,19,0.8515625,0.8515625,92
sparse_0838.bin,sparse,4096,1320,0.322265625,compressible,compressible,14,0.8984375,0.8984375,102
sparse_0839.bin,sparse,4096,1276,0.3115234375,compressible,compressible,21,0.8359375,0.8359375,91
sparse_0840.bin,sparse,4096,1315,0.321044921875,compressible,compressible,13,0.8984375,0.8984375,101
sparse_0841.bin,sparse,4096,1300,0.3173828125,compressible,compressible,14,0.8984375,0.8984375,102
sparse_0842.bin,sparse,4096,1308,0.3193359375,compressible,compressible,12,0.9140625,0.9140625,106
sparse_0843.bin,sparse,4096,1292,0.3154296875,compressible,compressible,18,0.8671875,0.8671875,97
sparse_0844.bin,sparse,4096,1293,0.315673828125,compressible,compressible,10,0.9296875,0.9296875,109
sparse_0845.bin,sparse,4096,1321,0.322509765625,compressible,compressible,13,0.90625,0.90625,104
sparse_0846.bin,sparse,4096,1303,0.318115234375,compressible,compressible,10,0.9296875,0.9296875,111
sparse_0847.bin,sparse,4096,1317,0.321533203125,compressible,compressible,8,0.9453125,0.9453125,113
sparse_0848.bin,sparse,4096,1283,0.313232421875,compressible,compressible,9,0.9375,0.9375,111
sparse_0849.bin,sparse,4096,1315,0.321044921875,compressible,compressible,16,0.875,0.875,98
sparse_0850.bin,sparse,4096,1301,0.317626953125,compressible,compressible,12,0.9140625,0.9140625,105
sparse_0851.bin,sparse,4096,1256,0.306640625,compressible,compressible,10,0.9296875,0.9296875,109
sparse_0852.bin,sparse,4096,1307,0.319091796875,compressible,compressible,16,0.8828125,0.8828125,98
sparse_0853.bin,sparse,4096,1287,0.314208984375,compressible,compressible,16,0.8828125,0.8828125,100
sparse_0854.bin,sparse,4096,1302,0.31787109375,compressible,compressible,14,0.8671875,0.8671875,94
sparse_0855.bin,sparse,4096,1312,0.3203125,compressible,compressible,9,0.9375,0.9375,112
sparse_0856.bin,sparse,4096,1309,0.319580078125,compressible,compressible,13,0.90625,0.90625,103
sparse_0857.bin,sparse,4096,1326,0.32373046875,compressible,compressible,16,0.875,0.875,97
sparse_0858.bin,sparse,4096,1280,0.3125,compressible,compressible,9,0.9296875,0.9296875,109
sparse_0859.bin,sparse,4096,1293,0.315673828125,compressible,compressible,8,0.9453125,0.9453125,114
sparse_0860.bin,sparse,4096,1275,0.311279296875,compressible,compressible,15,0.890625,0.890625,99
sparse_0861.bin,sparse,4096,1274,0.31103515625,compressible,compressible,16,0.875,0.875,96
sparse_0862.bin,sparse,4096,1302,0.31787109375,compressible,compressible,17,0.859375,0.859375,94
sparse_0863.bin,sparse,4096,1303,0.318115234375,compressible,compressible,7,0.9453125,0.9453125,113
sparse_0864.bin,sparse,4096,1299,0.317138671875,compressible,compressible,15,0.890625,0.890625,100
sparse_0865.bin,sparse,4096,1305,0.318603515625,compressible,compressible,11,0.921875,0.921875,109
